測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
600876.SH,醫栠產薛,2006-11-20,2.91,2.89,2.9,2.71,2.78,1423850,3948058,-0.13,-4.4674,2.7728,2.0054,197380000,N/A,1946000000,71000000,0,700000000,392.8932,2.0461,1.8859,-31.1146,
600876.SH,醫栠產薛,2006-11-21,2.78,2.8,2.9,2.75,2.83,1706419,4807951,0.05,1.7986,2.8176,2.4034,200930000,N/A,1981000000,71000000,0,700000000,399.9596,2.0829,1.9198,-31.6742,
600876.SH,醫栠產薛,2006-11-22,2.83,2.8,2.93,2.77,2.91,1844894,5294781,0.08,2.8269,2.87,2.5984,206610000,N/A,2037000000,71000000,0,700000000,411.2659,2.1418,1.9741,-32.5696,
600876.SH,醫栠產薛,2006-11-23,2.91,2.9,3,2.88,3,1726227,5090421,0.09,3.0928,2.9489,2.4313,213000000,N/A,2100000000,71000000,0,700000000,423.9855,2.208,2.0352,-33.5769,
600876.SH,醫栠產薛,2006-11-24,3,2.99,3.05,2.94,3.04,1745345,5235845,0.04,1.3333,2.9999,2.4582,215840000,N/A,2128000000,71000000,0,700000000,429.6386,2.2375,2.0623,-34.0246,
600876.SH,醫栠產薛,2006-11-27,3.04,3.15,3.15,3.05,3.11,1635887,5035012,0.07,2.3026,3.0778,2.3041,220810000,N/A,2177000000,71000000,0,700000000,439.5316,2.289,2.1098,-34.8081,
600876.SH,醫栠產薛,2006-11-28,3.11,3.15,3.33,3.1,3.29,6143388,19813932,0.18,5.7878,3.2252,8.6527,233590000,N/A,2303000000,71000000,0,700000000,464.9707,2.4215,2.2319,-36.8227,
600876.SH,醫栠產薛,2006-11-29,3.29,3.24,3.46,3.13,3.44,4799612,15863172,0.15,4.5593,3.3051,6.76,244240000,N/A,2408000000,71000000,0,700000000,486.17,2.5319,2.3337,-38.5015,
600876.SH,醫栠產薛,2006-11-30,3.44,3.43,3.72,3.37,3.51,5625268,20146924,0.07,2.0349,3.5815,7.9229,249210000,N/A,2457000000,71000000,0,700000000,496.063,2.5834,2.3811,-39.285,
600876.SH,醫栠產薛,2006-12-01,3.51,3.48,3.64,3.38,3.39,2735838,9443403,-0.12,-3.4188,3.4517,3.8533,240690000,N/A,2373000000,71000000,0,700000000,479.1036,2.4951,2.2997,-37.9419,
600876.SH,醫栠產薛,2006-12-04,3.39,3.39,3.45,3.29,3.34,3139433,10501735,-0.05,-1.4749,3.3451,4.4217,237140000,N/A,2338000000,71000000,0,700000000,472.0371,2.4583,2.2658,-37.3823,
600876.SH,醫栠產薛,2006-12-05,3.34,3.35,3.38,3.24,3.37,2402694,7937695,0.03,0.8982,3.3037,3.3841,239270000,N/A,2359000000,71000000,0,700000000,476.277,2.4803,2.2862,-37.718,
600876.SH,醫栠產薛,2006-12-06,3.37,3.35,3.35,3.12,3.2,2841333,9132998,-0.17,-5.0445,3.2143,4.0019,227200000,N/A,1600058374.4,71000000,0,500018242,323.0483,1.6824,1.5507,-25.5833,
600876.SH,醫栠產薛,2006-12-07,3.2,3.23,3.52,3.23,3.52,2944655,10272777,0.32,10,3.4886,4.1474,249920000,N/A,1760064211.84,71000000,0,500018242,355.3532,1.8506,1.7057,-28.1417,
600876.SH,醫栠產薛,2006-12-08,3.52,3.65,3.87,3.58,3.7,12520075,46840370,0.18,5.1136,3.7412,17.6339,262700000,N/A,1850067495.4,71000000,0,500018242,373.5246,1.9452,1.7929,-29.5807,
600876.SH,醫栠產薛,2006-12-11,3.7,3.77,3.84,3.55,3.75,5325146,19527968,0.05,1.3514,3.6671,7.5002,266250000,N/A,1875068407.5,71000000,0,500018242,378.5723,1.9715,1.8172,-29.9805,
600876.SH,醫栠產薛,2006-12-12,3.75,3.72,4.13,3.69,4.13,9656825,38330961,0.38,10.1333,3.9693,13.6012,293230000,N/A,2065075339.46,71000000,0,500018242,416.9342,2.1713,2.0013,-33.0185,
600876.SH,醫栠產薛,2006-12-13,4.13,4.13,4.27,3.94,4.14,5626291,23094986,0.01,0.2421,4.1048,7.9244,293940000,N/A,2070075521.88,71000000,0,500018242,417.9438,2.1766,2.0062,-33.0984,
600876.SH,醫栠產薛,2006-12-14,4.14,4.1,4.19,3.99,4.05,4726007,19147007,-0.09,-2.1739,4.0514,6.6563,287550000,N/A,2025073880.1,71000000,0,500018242,408.858,2.1292,1.9625,-32.3789,
600876.SH,醫栠產薛,2006-12-15,4.05,4.05,4.27,3.97,4.07,3287510,13517456,0.02,0.4938,4.1118,4.6303,288970000,N/A,2035074244.94,71000000,0,500018242,410.8771,2.1398,1.9722,-32.5388,
600876.SH,醫栠產薛,2006-12-18,4.07,4.09,4.48,4,4.48,6350258,27077256,0.41,10.0737,4.264,8.944,318080000,N/A,2240081724.16,71000000,0,500018242,452.2677,2.3553,2.1709,-35.8167,
600876.SH,醫栠產薛,2006-12-19,4.48,4.75,4.75,4.11,4.23,6493028,27657464,-0.25,-5.5804,4.2596,9.1451,300330000,N/A,2115077163.66,71000000,0,500018242,427.0295,2.2239,2.0498,-33.818,
600876.SH,醫栠產薛,2006-12-20,4.23,4.1,4.23,4.04,4.11,4736146,19452802,-0.12,-2.8369,4.1073,6.6706,291810000,N/A,2055074974.62,71000000,0,500018242,414.9152,2.1608,1.9916,-32.8586,
600876.SH,醫栠產薛,2006-12-21,4.11,4.11,4.17,3.88,3.9,4907532,19590926,-0.21,-5.1095,3.992,6.912,276900000,N/A,1950071143.8,71000000,0,500018242,393.7152,2.0504,1.8899,-31.1797,
600876.SH,醫栠產薛,2006-12-22,3.9,3.87,4,3.78,3.82,4254795,16350714,-0.08,-2.0513,3.8429,5.9927,271220000,N/A,1910069684.44,71000000,0,500018242,385.6389,2.0083,1.8511,-30.5401,
600876.SH,醫栠產薛,2006-12-25,3.82,3.81,3.93,3.79,3.84,2842395,10966927,0.02,0.5236,3.8583,4.0034,272640000,N/A,1920070049.28,71000000,0,500018242,387.658,2.0188,1.8608,-30.7,
600876.SH,醫栠產薛,2006-12-26,3.84,3.84,3.92,3.67,3.78,4054179,15362950,-0.06,-1.5625,3.7894,5.7101,268380000,N/A,1890068954.76,71000000,0,500018242,381.6008,1.9873,1.8317,-30.2203,
600876.SH,醫栠產薛,2006-12-27,3.78,3.78,3.79,3.67,3.7,2742256,10197999,-0.08,-2.1164,3.7188,3.8623,262700000,N/A,1850067495.4,71000000,0,500018242,373.5246,1.9452,1.7929,-29.5807,
600876.SH,醫栠產薛,2006-12-28,3.7,3.7,3.7,3.45,3.46,3363162,11948258,-0.24,-6.4865,3.5527,4.7368,245660000,N/A,1730063117.32,71000000,0,500018242,349.296,1.8191,1.6766,-27.662,
600876.SH,醫栠產薛,2006-12-29,3.46,3.42,3.52,3.37,3.44,3444384,11858543,-0.02,-0.578,3.4429,4.8512,244240000,N/A,1720062752.48,71000000,0,500018242,347.277,1.8085,1.667,-27.5021,
600876.SH,醫栠產薛,2007-01-04,3.44,3.46,3.48,3.36,3.4,2942906,10010608,-0.04,-1.1628,3.4016,4.1449,241400000,N/A,1700062022.8,71000000,0,500018242,-4.5643,5.4539,1.363,-18.2185,
600876.SH,醫栠產薛,2007-01-05,3.4,3.34,3.63,3.34,3.59,3934611,13897538,0.19,5.5882,3.5321,5.5417,254890000,N/A,1795065488.78,71000000,0,500018242,-4.8194,5.7587,1.4391,-19.2366,
600876.SH,醫栠產薛,2007-01-08,3.59,3.6,3.73,3.56,3.71,3419579,12393840,0.12,3.3426,3.6244,4.8163,263410000,N/A,1855067677.82,71000000,0,500018242,-4.9805,5.9511,1.4872,-19.8796,
600876.SH,醫栠產薛,2007-01-09,3.71,3.71,3.78,3.65,3.75,3205187,11900544,0.04,1.0782,3.7129,4.5143,266250000,N/A,1875068407.5,71000000,0,500018242,-5.0342,6.0153,1.5033,-20.094,
600876.SH,醫栠產薛,2007-01-10,3.75,3.76,3.79,3.63,3.77,4019479,14899297,0.02,0.5333,3.7068,5.6612,267670000,N/A,1885068772.34,71000000,0,500018242,-5.061,6.0474,1.5113,-20.2011,
600876.SH,醫栠產薛,2007-01-11,3.77,3.76,3.95,3.7,3.93,5036310,19398246,0.16,4.244,3.8517,7.0934,279030000,N/A,1965071691.06,71000000,0,500018242,-5.2758,6.304,1.5754,-21.0585,
600876.SH,醫栠產薛,2007-01-12,3.93,3.9,4.04,3.61,3.65,3190852,12253663,-0.28,-7.1247,3.8402,4.4942,259150000,N/A,1825066583.3,71000000,0,500018242,-4.8999,5.8549,1.4632,-19.5581,
600876.SH,醫栠產薛,2007-01-15,3.65,3.6,3.74,3.56,3.72,2262015,8328259,0.07,1.9178,3.6818,3.1859,264120000,N/A,1860067860.24,71000000,0,500018242,-4.9939,5.9672,1.4912,-19.9332,
600876.SH,醫栠產薛,2007-01-16,3.72,3.72,3.92,3.71,3.91,3868016,14815487,0.19,5.1075,3.8303,5.4479,277610000,N/A,1955071326.22,71000000,0,500018242,-5.249,6.272,1.5674,-20.9513,
600876.SH,醫栠產薛,2007-01-17,3.91,3.99,4.01,3.78,4,6669577,26159916,0.09,2.3018,3.9223,9.3938,284000000,N/A,2000072968,71000000,0,500018242,-5.3698,6.4163,1.6035,-21.4336,
600876.SH,醫栠產薛,2007-01-18,4,4,4.22,3.88,4.22,10659284,43471522,0.22,5.5,4.0783,15.0131,299620000,N/A,2110076981.24,71000000,0,500018242,-5.6651,6.7692,1.6917,-22.6124,
600876.SH,醫栠產薛,2007-01-19,4.22,4.2,4.21,4.07,4.2,6978665,28940205,-0.02,-0.4739,4.147,9.8291,298200000,N/A,2100076616.4,71000000,0,500018242,-5.6383,6.7371,1.6836,-22.5052,
600876.SH,醫栠產薛,2007-01-22,4.2,4.2,4.28,4.12,4.25,6509205,27375865,0.05,1.1905,4.2057,9.1679,301750000,N/A,2125077528.5,71000000,0,500018242,-5.7054,6.8174,1.7037,-22.7732,
600876.SH,醫栠產薛,2007-01-23,4.25,4.25,4.4,4.16,4.28,5514205,23641906,0.03,0.7059,4.2875,7.7665,303880000,N/A,2140078075.76,71000000,0,500018242,-5.7457,6.8655,1.7157,-22.9339,
600876.SH,醫栠產薛,2007-01-24,4.28,4.26,4.27,4.16,4.18,4618434,19350970,-0.1,-2.3364,4.1899,6.5048,296780000,N/A,2090076251.56,71000000,0,500018242,-5.6114,6.7051,1.6756,-22.3981,
600876.SH,醫栠產薛,2007-01-25,4.18,4.1,4.12,3.85,3.85,5125547,20452084,-0.33,-7.8947,3.9902,7.2191,273350000,N/A,1925070231.7,71000000,0,500018242,-5.1684,6.1757,1.5433,-20.6298,
600876.SH,醫栠產薛,2007-01-26,3.85,3.81,3.81,3.54,3.71,3896419,14368281,-0.14,-3.6364,3.6876,5.4879,263410000,N/A,1855067677.82,71000000,0,500018242,-4.9805,5.9511,1.4872,-19.8796,
600876.SH,醫栠產薛,2007-01-29,3.71,3.75,4.08,3.75,4.08,4613564,18272661,0.37,9.973,3.9606,6.498,289680000,N/A,2040074427.36,71000000,0,500018242,-5.4772,6.5447,1.6355,-21.8622,
600876.SH,醫栠產薛,2007-01-30,4.08,4.14,4.21,4.02,4.11,4823862,19912674,0.03,0.7353,4.128,6.7942,291810000,N/A,2055074974.62,71000000,0,500018242,-5.5175,6.5928,1.6476,-22.023,
600876.SH,醫栠產薛,2007-01-31,4.11,4.11,4.16,3.79,3.85,2779408,11105512,-0.26,-6.326,3.9956,3.9147,273350000,N/A,1925070231.7,71000000,0,500018242,-5.1684,6.1757,1.5433,-20.6298,
600876.SH,醫栠產薛,2007-02-01,3.85,3.74,3.93,3.71,3.87,1761214,6725258,0.02,0.5195,3.8185,2.4806,274770000,N/A,1935070596.54,71000000,0,500018242,-5.1953,6.2078,1.5514,-20.737,
600876.SH,醫栠產薛,2007-02-02,3.87,3.88,4.09,3.85,3.91,2954640,11796399,0.04,1.0336,3.9925,4.1615,277610000,N/A,1955071326.22,71000000,0,500018242,-5.249,6.272,1.5674,-20.9513,
600876.SH,醫栠產薛,2007-02-05,3.91,3.92,4.24,3.92,4.23,5694414,23628665,0.32,8.1841,4.1494,8.0203,300330000,N/A,2115077163.66,71000000,0,500018242,-5.6786,6.7853,1.6957,-22.666,
600876.SH,醫栠產薛,2007-02-06,4.23,4.24,4.34,4.14,4.2,4140578,17545128,-0.03,-0.7092,4.2374,5.8318,298200000,N/A,2100076616.4,71000000,0,500018242,-5.6383,6.7371,1.6836,-22.5052,
600876.SH,醫栠產薛,2007-02-07,4.2,4.23,4.38,4.16,4.37,5493288,23549999,0.17,4.0476,4.287,7.737,310270000,N/A,2185079717.54,71000000,0,500018242,-5.8665,7.0098,1.7518,-23.4162,
600876.SH,醫栠產薛,2007-02-08,4.37,4.39,4.43,4.26,4.31,3999780,17324402,-0.06,-1.373,4.3313,5.6335,306010000,N/A,2155078623.02,71000000,0,500018242,-5.786,6.9136,1.7277,-23.0947,
600876.SH,醫栠產薛,2007-02-09,4.31,4.35,4.35,4.18,4.22,2936539,12404556,-0.09,-2.0882,4.2242,4.136,299620000,N/A,2110076981.24,71000000,0,500018242,-5.6651,6.7692,1.6917,-22.6124,
600876.SH,醫栠產薛,2007-02-12,4.22,4.23,4.37,4.2,4.28,2515399,10749663,0.06,1.4218,4.2735,3.5428,303880000,N/A,2140078075.76,71000000,0,500018242,-5.7457,6.8655,1.7157,-22.9339,
600876.SH,醫栠產薛,2007-02-13,4.28,4.28,4.28,4.28,4.28,N/A,N/A,0,0,N/A,N/A,303880000,N/A,2140078075.76,71000000,0,500018242,-5.7457,6.8655,1.7157,-22.9339,
600876.SH,醫栠產薛,2007-02-14,4.28,4.3,4.5,4.21,4.44,5927206,25907969,0.16,3.7383,4.371,8.3482,315240000,N/A,2220080994.48,71000000,0,500018242,-5.9605,7.1221,1.7799,-23.7913,
600876.SH,醫栠產薛,2007-02-15,4.44,4.47,4.6,4.43,4.52,4707277,21172505,0.08,1.8018,4.4978,6.63,320920000,N/A,2260082453.84,71000000,0,500018242,-6.0679,7.2505,1.8119,-24.2199,
600876.SH,醫栠產薛,2007-02-16,4.52,4.51,4.97,4.5,4.87,9130099,43939752,0.35,7.7434,4.8126,12.8593,345770000,N/A,2435088838.54,71000000,0,500018242,-6.5377,7.8119,1.9522,-26.0954,
600876.SH,醫栠產薛,2007-02-26,4.87,4.92,5.17,4.75,5.14,6022398,30258568,0.27,5.5441,5.0243,8.4823,364940000,N/A,2570093763.88,71000000,0,500018242,-6.9002,8.245,2.0605,-27.5421,
600876.SH,醫栠產薛,2007-02-27,5.14,5.24,5.65,4.73,4.78,12978107,68898504,-0.36,-7.0039,5.3088,18.279,339380000,N/A,2390087196.76,71000000,0,500018242,-6.4169,7.6675,1.9162,-25.6131,
600876.SH,醫栠產薛,2007-02-28,4.78,4.78,5.26,4.78,5.26,7179504,36388811,0.48,10.0418,5.0684,10.112,373460000,N/A,2630095952.92,71000000,0,500018242,-7.0613,8.4375,2.1086,-28.1851,
600876.SH,醫栠產薛,2007-03-01,5.26,5.3,5.38,5.02,5.24,5644625,29259302,-0.02,-0.3802,5.1836,7.9502,372040000,N/A,2620095588.08,71000000,0,500018242,-7.0344,8.4054,2.1005,-28.078,
600876.SH,醫栠產薛,2007-03-02,5.24,5.2,5.48,5.16,5.31,5232920,27985851,0.07,1.3359,5.348,7.3703,377010000,N/A,2655096865.02,71000000,0,500018242,-7.1284,8.5177,2.1286,-28.4531,
600876.SH,醫栠產薛,2007-03-05,5.31,5.28,5.46,4.9,5.13,4611792,24077843,-0.18,-3.3898,5.2209,6.4955,364230000,N/A,2565093581.46,71000000,0,500018242,-6.8868,8.2289,2.0565,-27.4885,
600876.SH,醫栠產薛,2007-03-06,5.13,5,5.2,4.98,5.07,2145197,10893466,-0.06,-1.1696,5.0781,3.0214,359970000,N/A,2535092486.94,71000000,0,500018242,-6.8062,8.1327,2.0324,-27.167,
600876.SH,醫栠產薛,2007-03-07,5.07,5.06,5.22,5.06,5.11,2376990,12174478,0.04,0.789,5.1218,3.3479,362810000,N/A,2555093216.62,71000000,0,500018242,-6.8599,8.1969,2.0484,-27.3814,
600876.SH,醫栠產薛,2007-03-08,5.11,5.1,5.35,5.07,5.34,4035699,21189496,0.23,4.501,5.2505,5.6841,379140000,N/A,2670097412.28,71000000,0,500018242,-7.1687,8.5658,2.1406,-28.6138,
600876.SH,醫栠產薛,2007-03-09,5.34,5.51,5.75,5.38,5.66,8234210,46079973,0.32,5.9925,5.5962,11.5975,401860000,N/A,2830103249.72,71000000,0,500018242,-7.5983,9.0791,2.2689,-30.3285,
600876.SH,醫栠產薛,2007-03-12,5.66,5.55,5.92,5.48,5.82,6717048,38882067,0.16,2.8269,5.7886,9.4606,413220000,N/A,2910106168.44,71000000,0,500018242,-7.8131,9.3358,2.3331,-31.1858,
600876.SH,醫栠產薛,2007-03-13,5.82,5.75,5.81,5.6,5.7,3677154,20923837,-0.12,-2.0619,5.6902,5.1791,404700000,N/A,2850103979.4,71000000,0,500018242,-7.652,9.1433,2.2849,-30.5428,
600876.SH,醫栠產薛,2007-03-14,5.7,5.7,5.7,5.4,5.5,4524021,25025973,-0.2,-3.5088,5.5318,6.3719,390500000,N/A,2750100331,71000000,0,500018242,-7.3835,8.8225,2.2048,-29.4711,
600876.SH,醫栠產薛,2007-03-15,5.5,5.5,5.76,5.5,5.59,3991201,22496411,0.09,1.6364,5.6365,5.6214,396890000,N/A,2795101972.78,71000000,0,500018242,-7.5043,8.9668,2.2409,-29.9534,
600876.SH,醫栠產薛,2007-03-16,5.59,5.59,5.65,5.16,5.28,4735583,25558900,-0.31,-5.5456,5.3972,6.6698,374880000,N/A,2640096317.76,71000000,0,500018242,-7.0881,8.4696,2.1166,-28.2923,
600876.SH,醫栠產薛,2007-03-19,5.28,5.09,5.3,5,5.21,2848230,14764249,-0.07,-1.3258,5.1837,4.0116,369910000,N/A,2605095040.82,71000000,0,500018242,-6.9942,8.3573,2.0885,-27.9172,
600876.SH,醫栠產薛,2007-03-20,5.21,5.21,5.55,5.21,5.51,2781005,15034483,0.3,5.7582,5.4061,3.9169,391210000,N/A,2755100513.42,71000000,0,500018242,-7.3969,8.8385,2.2088,-29.5247,
600876.SH,醫栠產薛,2007-03-21,5.51,5.52,5.65,5.38,5.53,3150624,17379574,0.02,0.363,5.5162,4.4375,392630000,N/A,2765100878.26,71000000,0,500018242,-7.4237,8.8706,2.2168,-29.6319,
600876.SH,醫栠產薛,2007-03-22,5.53,5.58,5.62,5.46,5.49,3895681,21574608,-0.04,-0.7233,5.5381,5.4869,389790000,N/A,2745100148.58,71000000,0,500018242,-7.37,8.8064,2.2008,-29.4176,
600876.SH,醫栠產薛,2007-03-23,5.49,5.48,6.04,5.46,6.04,10256817,59464694,0.55,10.0182,5.7976,14.4462,428840000,N/A,3020110181.68,71000000,0,500018242,-8.1084,9.6887,2.4212,-32.3647,
600876.SH,醫栠產薛,2007-03-26,6.04,6.04,6.28,5.9,6.15,8866621,54370205,0.11,1.8212,6.132,12.4882,436650000,N/A,3075112188.3,71000000,0,500018242,-8.2561,9.8651,2.4653,-32.9541,
600876.SH,醫栠產薛,2007-03-27,6.15,6.15,6.25,5.99,6.19,5187970,31730695,0.04,0.6504,6.1162,7.307,439490000,N/A,3095112917.98,71000000,0,500018242,-8.3098,9.9293,2.4814,-33.1684,
600876.SH,醫栠產薛,2007-03-28,6.19,6.19,6.23,5.8,6.04,5056305,30606946,-0.15,-2.4233,6.0532,7.1216,428840000,N/A,3020110181.68,71000000,0,500018242,-8.1084,9.6887,2.4212,-32.3647,
600876.SH,醫栠產薛,2007-03-29,6.04,6.08,6.64,6.07,6.64,14832336,97577585,0.6,9.9338,6.5787,20.8906,471440000,N/A,3320121126.88,71000000,0,500018242,-8.9139,10.6511,2.6618,-35.5797,
600876.SH,醫栠產薛,2007-03-30,6.64,6.6,7.3,6.25,7.11,15076565,103629023,0.47,7.0783,6.8735,21.2346,504810000,N/A,3555129700.62,71000000,0,500018242,-9.5448,11.405,2.8502,-38.0982,
600876.SH,醫栠產薛,2007-04-02,7.11,7.11,7.11,7.11,7.11,N/A,N/A,0,0,N/A,N/A,504810000,N/A,3555129700.62,71000000,0,500018242,-9.5448,11.405,2.8502,-38.0982,
600876.SH,醫栠產薛,2007-04-03,7.11,7.11,7.11,7.11,7.11,N/A,N/A,0,0,N/A,N/A,504810000,N/A,3555129700.62,71000000,0,500018242,-9.5448,11.405,2.8502,-38.0982,
600876.SH,醫栠產薛,2007-04-04,7.11,7.11,7.11,7.11,7.11,N/A,N/A,0,0,N/A,N/A,504810000,N/A,3555129700.62,71000000,0,500018242,-9.5448,11.405,2.8502,-38.0982,
600876.SH,醫栠產薛,2007-04-05,7.11,7.82,7.82,7.82,7.82,363168,2839974,0.71,9.9859,7.82,0.5115,555220000,N/A,3910142652.44,71000000,0,500018242,-10.498,12.5439,3.1348,-41.9026,
600876.SH,醫栠產薛,2007-04-06,7.82,8.6,8.6,8.3,8.6,3645144,31312923,0.78,9.9744,8.5903,5.134,610600000,N/A,4300156881.2,71000000,0,500018242,-11.5451,13.7951,3.4475,-46.0822,
600876.SH,醫栠產薛,2007-04-09,8.6,9.2,9.2,8.3,8.51,14196881,121834525,-0.09,-1.0465,8.5818,19.9956,604210000,N/A,4255155239.42,71000000,0,500018242,-11.4242,13.6507,3.4114,-45.5999,
600876.SH,醫栠產薛,2007-04-10,8.51,8.52,8.56,8,8.25,8291958,68221768,-0.26,-3.0552,8.2275,11.6788,585750000,N/A,4125150496.5,71000000,0,500018242,-11.0752,13.2337,3.3072,-44.2067,
600876.SH,醫栠產薛,2007-04-11,8.25,8.28,8.49,8.01,8.4,7532306,62293471,0.15,1.8182,8.2702,10.6089,596400000,N/A,4200153232.8,71000000,0,500018242,-11.2766,13.4743,3.3673,-45.0105,
600876.SH,醫栠產薛,2007-04-12,8.4,8.3,8.48,8.21,8.38,5200260,43208554,-0.02,-0.2381,8.3089,7.3243,594980000,N/A,4190152867.96,71000000,0,500018242,-11.2497,13.4422,3.3593,-44.9033,
600876.SH,醫栠產薛,2007-04-13,8.38,8.3,8.32,8.01,8.05,6094369,49734171,-0.33,-3.9379,8.1607,8.5836,571550000,N/A,4025146848.1,71000000,0,500018242,-10.8067,12.9129,3.227,-43.135,
600876.SH,醫栠產薛,2007-04-16,8.05,8.05,8.4,8.05,8.37,6214310,51348659,0.32,3.9752,8.263,8.7525,594270000,N/A,4185152685.54,71000000,0,500018242,-11.2363,13.4262,3.3553,-44.8497,
600876.SH,醫栠產薛,2007-04-17,8.37,8.38,9.21,8.32,9.21,13359682,116402749,0.84,10.0358,8.713,18.8165,653910000,N/A,4605168008.82,71000000,0,500018242,-12.364,14.7736,3.692,-49.3508,
600876.SH,醫栠產薛,2007-04-18,9.21,9.5,9.83,9.21,9.28,15325219,145151705,0.07,0.76,9.4714,21.5848,658880000,N/A,4640169285.76,71000000,0,500018242,-12.4579,14.8859,3.7201,-49.7259,
600876.SH,醫栠產薛,2007-04-19,9.28,9.18,9.18,8.35,8.35,8191496,70760180,-0.93,-10.0216,8.6382,11.5373,592850000,N/A,4175152320.7,71000000,0,500018242,-11.2095,13.3941,3.3473,-44.7426,
600876.SH,醫栠產薛,2007-04-20,8.35,8.2,8.68,8.18,8.6,5476739,46683084,0.25,2.994,8.5239,7.7137,610600000,N/A,4300156881.2,71000000,0,500018242,-11.5451,13.7951,3.4475,-46.0822,
600876.SH,醫栠產薛,2007-04-23,8.6,8.8,9.15,8.51,8.91,7401816,65342138,0.31,3.6047,8.8279,10.4251,632610000,N/A,4455162536.22,71000000,0,500018242,-11.9612,14.2924,3.5717,-47.7433,
600876.SH,醫栠產薛,2007-04-24,8.91,8.95,9.07,8.73,8.82,6255064,55760524,-0.09,-1.0101,8.9145,8.8099,626220000,N/A,4410160894.44,71000000,0,500018242,-11.8404,14.148,3.5357,-47.261,
600876.SH,醫栠產薛,2007-04-25,8.82,8.82,8.82,8.35,8.48,4576422,39083726,-0.34,-3.8549,8.5402,6.4457,602080000,N/A,4240154692.16,71000000,0,500018242,-11.384,13.6026,3.3994,-45.4392,
600876.SH,醫栠產薛,2007-04-26,8.48,8.14,8.71,8.02,8.6,4217213,35975396,0.12,1.4151,8.5306,5.9397,610600000,N/A,4300156881.2,71000000,0,500018242,-11.5451,13.7951,3.4475,-46.0822,
600876.SH,醫栠產薛,2007-04-27,8.6,8.59,8.59,8.24,8.27,4298360,35843341,-0.33,-3.8372,8.3388,6.054,587170000,N/A,4135150861.34,71000000,0,500018242,-11.1021,13.2658,3.3152,-44.3139,
600876.SH,醫栠產薛,2007-04-30,8.27,8.24,8.46,8.01,8.32,5685555,46162783,0.05,0.6046,8.1193,8.0078,590720000,N/A,4160151773.44,71000000,0,500018242,-11.1692,13.346,3.3352,-44.5818,
600876.SH,醫栠產薛,2007-05-08,8.32,8.37,8.65,8.33,8.55,5643029,47979612,0.23,2.7644,8.5025,7.9479,607050000,N/A,4275155969.1,71000000,0,500018242,-11.4779,13.7149,3.4274,-45.8142,
600876.SH,醫栠產薛,2007-05-09,8.55,8.65,9.41,8.5,9.41,12022741,107571163,0.86,10.0585,8.9473,16.9334,668110000,N/A,4705171657.22,71000000,0,500018242,-12.6325,15.0944,3.7722,-50.4225,
600876.SH,醫栠產薛,2007-05-10,9.41,9.51,9.88,9.08,9.16,12342018,117157831,-0.25,-2.6567,9.4926,17.3831,650360000,N/A,4580167096.72,71000000,0,500018242,-12.2968,14.6934,3.672,-49.0829,
600876.SH,醫栠產薛,2007-05-11,9.16,9.15,9.15,8.7,8.9,4832256,42904012,-0.26,-2.8384,8.8787,6.806,631900000,N/A,4450162353.8,71000000,0,500018242,-11.9478,14.2763,3.5677,-47.6897,
600876.SH,醫栠產薛,2007-05-14,8.9,8.7,9.12,8.5,8.87,4407149,39134509,-0.03,-0.3371,8.8798,6.2073,629770000,N/A,4435161806.54,71000000,0,500018242,-11.9075,14.2282,3.5557,-47.5289,
600876.SH,醫栠產薛,2007-05-15,8.87,8.84,9.39,8.81,9.03,7668676,69939817,0.16,1.8038,9.1202,10.801,641130000,N/A,4515164725.26,71000000,0,500018242,-12.1223,14.4849,3.6198,-48.3863,
600876.SH,醫栠產薛,2007-05-16,9.03,9.1,9.26,8.61,9.13,4548142,40817038,0.1,1.1074,8.9744,6.4058,648230000,N/A,4565166549.46,71000000,0,500018242,-12.2566,14.6453,3.6599,-48.9221,
600876.SH,醫栠產薛,2007-05-17,9.13,9.13,9.49,9.03,9.39,7576326,70604991,0.26,2.8478,9.3192,10.6709,666690000,N/A,4695171292.38,71000000,0,500018242,-12.6056,15.0623,3.7642,-50.3153,
600876.SH,醫栠產薛,2007-05-18,9.39,9.34,10.05,9.15,9.76,10702326,104155536,0.37,3.9404,9.732,15.0737,692960000,N/A,4880178041.92,71000000,0,500018242,-13.1023,15.6558,3.9125,-52.2979,
600876.SH,醫栠產薛,2007-05-21,9.76,9.31,10.44,9.2,10.32,10771774,108574509,0.56,5.7377,10.0795,15.1715,732720000,N/A,5160188257.44,71000000,0,500018242,-13.8541,16.5541,4.137,-55.2986,
600876.SH,醫栠產薛,2007-05-22,10.32,10.3,11.35,10.02,11.15,14826860,158432084,0.83,8.0426,10.6855,20.8829,791650000,N/A,5575203398.3,71000000,0,500018242,-14.9683,17.8855,4.4697,-59.7461,
