����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
600696.SH,ƥ͹ƥ,2015-01-27,8.95,8.88,9.08,8.81,8.99,11368873,101836093,0.04,0.4469,8.9574,3.3382,3061684294.5,N/A,3061684294.5,340565550,0,340565550,43.076,5.1406,304.6965,-941.4406,
600696.SH,ƥ͹ƥ,2015-01-28,8.99,8.99,9.26,8.99,9.09,11437212,104281552,0.1,1.1123,9.1177,3.3583,3095740849.5,N/A,3095740849.5,340565550,0,340565550,43.5552,5.1978,308.0858,-951.9127,
600696.SH,ƥ͹ƥ,2015-01-29,9.09,9.03,9.12,8.9,9.02,6656105,59945572,-0.07,-0.7701,9.0061,1.9544,3071901261,N/A,3071901261,340565550,0,340565550,43.2198,5.1578,305.7133,-944.5822,
600696.SH,ƥ͹ƥ,2015-01-30,9.02,9.02,9.06,8.81,8.83,5899800,52480282,-0.19,-2.1064,8.8953,1.7324,3007193806.5,N/A,3007193806.5,340565550,0,340565550,42.3094,5.0491,299.2737,-924.6852,
600696.SH,ƥ͹ƥ,2015-02-02,8.83,8.85,9.26,8.84,9,8071762,73416687,0.17,1.9253,9.0955,2.3701,3065089950,N/A,3065089950,340565550,0,340565550,43.1239,5.1463,305.0354,-942.4878,
600696.SH,ƥ͹ƥ,2015-02-03,9,9.04,9.16,8.9,9,6934772,62482451,0,0,9.01,2.0363,3065089950,N/A,3065089950,340565550,0,340565550,43.1239,5.1463,305.0354,-942.4878,
600696.SH,ƥ͹ƥ,2015-02-04,9,9,9.28,8.95,9.23,9881057,90940625,0.23,2.5556,9.2035,2.9014,3143420026.5,N/A,3143420026.5,340565550,0,340565550,44.226,5.2778,312.8308,-966.5736,
600696.SH,ƥ͹ƥ,2015-02-05,9.23,9.33,9.37,9.09,9.1,6927558,63776251,-0.13,-1.4085,9.2062,2.0341,3099146505,N/A,3099146505,340565550,0,340565550,43.6031,5.2035,308.4247,-952.9599,
600696.SH,ƥ͹ƥ,2015-02-06,9.1,9.05,9.22,8.85,8.99,5659456,51240596,-0.11,-1.2088,9.054,1.6618,3061684294.5,N/A,3061684294.5,340565550,0,340565550,43.076,5.1406,304.6965,-941.4406,
600696.SH,ƥ͹ƥ,2015-02-09,8.99,9,9.07,8.9,8.93,4320864,38772424,-0.06,-0.6674,8.9733,1.2687,3041250361.5,N/A,3041250361.5,340565550,0,340565550,42.7885,5.1063,302.6629,-935.1573,
600696.SH,ƥ͹ƥ,2015-02-10,8.93,8.95,9.03,8.8,8.84,4541921,40474903,-0.09,-1.0078,8.9114,1.3336,3010599462,N/A,3010599462,340565550,0,340565550,42.3573,5.0548,299.6126,-925.7324,
600696.SH,ƥ͹ƥ,2015-02-11,8.84,8.9,9.25,8.81,9.18,8961868,81307056,0.34,3.8462,9.0726,2.6315,3126391749,N/A,3126391749,340565550,0,340565550,43.9864,5.2492,311.1361,-961.3375,
600696.SH,ƥ͹ƥ,2015-02-12,9.18,9.18,9.25,9.09,9.25,7416197,68215913,0.07,0.7625,9.1982,2.1776,3150231337.5,N/A,3150231337.5,340565550,0,340565550,44.3218,5.2893,313.5086,-968.668,
600696.SH,ƥ͹ƥ,2015-02-13,9.25,9.26,9.58,9.26,9.42,11305178,107115794,0.17,1.8378,9.4749,3.3195,3208127481,N/A,3208127481,340565550,0,340565550,45.1364,5.3865,319.2704,-986.4705,
600696.SH,ƥ͹ƥ,2015-02-16,9.42,9.45,9.65,9.37,9.47,7801605,74061849,0.05,0.5308,9.4932,2.2908,3225155758.5,N/A,3225155758.5,340565550,0,340565550,45.376,5.4151,320.9651,-991.7066,
600696.SH,ƥ͹ƥ,2015-02-17,9.47,9.47,9.73,9.47,9.59,9355201,90050035,0.12,1.2672,9.6257,2.747,3266023624.5,N/A,3266023624.5,340565550,0,340565550,45.951,5.4837,325.0322,-1004.2731,
600696.SH,ƥ͹ƥ,2015-02-25,9.59,9.61,9.71,9.5,9.54,6519499,62409518,-0.05,-0.5214,9.5727,1.9143,3248995347,N/A,3248995347,340565550,0,340565550,45.7114,5.4551,323.3376,-999.037,
600696.SH,ƥ͹ƥ,2015-02-26,9.54,9.59,9.59,9.33,9.39,8013353,75520819,-0.15,-1.5723,9.4244,2.353,3197910514.5,N/A,3197910514.5,340565550,0,340565550,44.9926,5.3693,318.2536,-983.3289,
600696.SH,ƥ͹ƥ,2015-02-27,9.39,9.39,9.47,9.27,9.38,9652986,90049265,-0.01,-0.1065,9.3286,2.8344,3194504859,N/A,3194504859,340565550,0,340565550,44.9447,5.3636,317.9147,-982.2817,
600696.SH,ƥ͹ƥ,2015-03-02,9.38,9.4,9.5,9.28,9.4,11684171,109686242,0.02,0.2132,9.3876,3.4308,3201316170,N/A,3201316170,340565550,0,340565550,45.0406,5.375,318.5926,-984.3762,
600696.SH,ƥ͹ƥ,2015-03-03,9.4,9.41,9.59,9.35,9.5,11692251,110388303,0.1,1.0638,9.4412,3.4332,3235372725,N/A,3235372725,340565550,0,340565550,45.5197,5.4322,321.9818,-994.8482,
600696.SH,ƥ͹ƥ,2015-03-04,9.5,9.45,10.45,9.45,10.45,26711439,264279437,0.95,10,9.8939,7.8433,3558909997.5,N/A,3558909997.5,340565550,0,340565550,50.0717,5.9754,354.18,-1094.333,
600696.SH,ƥ͹ƥ,2015-03-05,10.45,10.4,11.44,10.3,10.92,33373169,362453992,0.47,4.4976,10.8606,9.7993,3718975806,N/A,3718975806,340565550,0,340565550,52.3237,6.2442,370.1096,-1143.5519,
600696.SH,ƥ͹ƥ,2015-03-06,10.92,10.95,11.18,10.68,10.7,15424357,168675325,-0.22,-2.0147,10.9356,4.529,3644051385,N/A,3644051385,340565550,0,340565550,51.2696,6.1184,362.6532,-1120.5133,
600696.SH,ƥ͹ƥ,2015-03-09,10.7,10.6,11.2,10.5,11,18393963,201701496,0.3,2.8037,10.9656,5.401,3746221050,N/A,3746221050,340565550,0,340565550,52.707,6.2899,372.8211,-1151.9296,
600696.SH,ƥ͹ƥ,2015-03-10,11,11.05,11.97,11.05,11.22,32701677,375400287,0.22,2,11.4795,9.6022,3821145471,N/A,3821145471,340565550,0,340565550,53.7612,6.4157,380.2775,-1174.9681,
600696.SH,ƥ͹ƥ,2015-03-11,11.22,11.1,11.74,11.01,11.43,23725652,270263023,0.21,1.8717,11.3912,6.9665,3892664236.5,N/A,3892664236.5,340565550,0,340565550,54.7674,6.5358,387.395,-1196.9595,
600696.SH,ƥ͹ƥ,2015-03-12,11.43,11.3,11.65,10.89,11.05,14048610,157620077,-0.38,-3.3246,11.2196,4.1251,3763249327.5,N/A,3763249327.5,340565550,0,340565550,52.9466,6.3185,374.5157,-1157.1655,
600696.SH,ƥ͹ƥ,2015-03-13,11.05,11.05,11.41,10.82,11.27,14755190,164076096,0.22,1.991,11.1199,4.3326,3838173748.5,N/A,3838173748.5,340565550,0,340565550,54.0008,6.4443,381.9721,-1180.2041,
600696.SH,ƥ͹ƥ,2015-03-16,11.27,11.35,12.4,11.24,12.06,25113201,295575813,0.79,7.0098,11.7697,7.374,4107220533,N/A,4107220533,340565550,0,340565550,57.7861,6.8961,408.7475,-1262.9336,
600696.SH,ƥ͹ƥ,2015-03-17,12.06,11.91,12.39,11.84,12.08,20072314,242781834,0.02,0.1658,12.0954,5.8938,4114031844,N/A,4114031844,340565550,0,340565550,57.8819,6.9075,409.4253,-1265.0281,
600696.SH,ƥ͹ƥ,2015-03-18,12.08,11.62,12.07,11.1,11.83,66478080,757419400,-0.25,-2.0695,11.3935,19.5199,4028890456.5,N/A,4028890456.5,340565550,0,340565550,56.684,6.7645,400.9521,-1238.8478,
600696.SH,ƥ͹ƥ,2015-03-19,11.83,11.57,11.57,11.3,11.41,28408929,325624895,-0.42,-3.5503,11.4621,8.3417,3885852925.5,N/A,3885852925.5,340565550,0,340565550,54.6716,6.5244,386.7171,-1194.8651,
600696.SH,ƥ͹ƥ,2015-03-20,11.41,11.41,11.5,11.32,11.41,20289119,231606116,0,0,11.4153,5.9575,3885852925.5,N/A,3885852925.5,340565550,0,340565550,54.6716,6.5244,386.7171,-1194.8651,
600696.SH,ƥ͹ƥ,2015-03-23,11.41,11.4,11.62,11.36,11.5,27386930,314744430,0.09,0.7888,11.4925,8.0416,3916503825,N/A,3916503825,340565550,0,340565550,55.1028,6.5758,389.7675,-1204.2899,
600696.SH,ƥ͹ƥ,2015-03-24,11.5,11.5,12.1,11.48,12.08,41908136,496187806,0.58,5.0435,11.8399,12.3055,4114031844,N/A,4114031844,340565550,0,340565550,57.8819,6.9075,409.4253,-1265.0281,
600696.SH,ƥ͹ƥ,2015-03-25,12.08,12.1,12.66,12.1,12.28,34304254,424681861,0.2,1.6556,12.3799,10.0727,4182144954,N/A,4182144954,340565550,0,340565550,58.8402,7.0219,416.2039,-1285.9722,
600696.SH,ƥ͹ƥ,2015-03-26,12.28,12.35,12.39,11.69,11.87,20384258,242375017,-0.41,-3.3388,11.8903,5.9854,4042513078.5,N/A,4042513078.5,340565550,0,340565550,56.8757,6.7874,402.3078,-1243.0366,
600696.SH,ƥ͹ƥ,2015-03-27,11.87,11.8,11.97,11.65,11.89,15301977,180913405,0.02,0.1685,11.8229,4.4931,4049324389.5,N/A,4049324389.5,340565550,0,340565550,56.9715,6.7989,402.9857,-1245.1311,
600696.SH,ƥ͹ƥ,2015-03-30,11.89,11.73,12.1,11.73,11.9,18010316,214870188,0.01,0.0841,11.9304,5.2884,4052730045,N/A,4052730045,340565550,0,340565550,57.0194,6.8046,403.3246,-1246.1783,
600696.SH,ƥ͹ƥ,2015-03-31,11.9,12.01,12.13,11.63,11.69,19774038,233429952,-0.21,-1.7647,11.8049,5.8062,3981211279.5,N/A,3981211279.5,340565550,0,340565550,56.0132,6.6845,396.2071,-1224.1869,
600696.SH,ƥ͹ƥ,2015-04-01,11.69,11.73,11.94,11.64,11.89,16188107,190935325,0.2,1.7109,11.7948,4.7533,4049324389.5,N/A,4049324389.5,340565550,0,340565550,56.9715,6.7989,402.9857,-1245.1311,
600696.SH,ƥ͹ƥ,2015-04-02,11.89,11.98,12.05,11.79,11.99,25403527,303938920,0.1,0.841,11.9644,7.4592,4083380944.5,N/A,4083380944.5,340565550,0,340565550,57.4507,6.856,406.375,-1255.6031,
600696.SH,ƥ͹ƥ,2015-04-03,11.99,11.96,12.49,11.91,12.23,26787243,327929759,0.24,2.0017,12.242,7.8655,4165116676.5,N/A,4165116676.5,340565550,0,340565550,58.6006,6.9933,414.5092,-1280.7362,
600696.SH,ƥ͹ƥ,2015-04-07,12.23,12.23,13,12.22,12.79,34543555,433815219,0.56,4.5789,12.5585,10.143,4355833384.5,N/A,4355833384.5,340565550,0,340565550,61.2839,7.3135,433.4892,-1339.3799,
600696.SH,ƥ͹ƥ,2015-04-08,12.79,12.74,12.74,12.23,12.56,30489244,383189056,-0.23,-1.7983,12.568,8.9525,4277503308,N/A,4277503308,340565550,0,340565550,60.1819,7.182,425.6939,-1315.2941,
600696.SH,ƥ͹ƥ,2015-04-09,12.56,12.38,12.85,12.12,12.35,20467910,253950332,-0.21,-1.672,12.4072,6.01,4205984542.5,N/A,4205984542.5,340565550,0,340565550,59.1756,7.0619,418.5764,-1293.3027,
600696.SH,ƥ͹ƥ,2015-04-10,12.35,12.56,12.76,12.35,12.55,20159536,252401724,0.2,1.6194,12.5202,5.9194,4274097652.5,N/A,4274097652.5,340565550,0,340565550,60.1339,7.1762,425.3549,-1314.2468,
600696.SH,ƥ͹ƥ,2015-04-13,12.55,12.6,13.59,12.6,13.18,35744931,464918997,0.63,5.0199,13.0066,10.4958,4488653949,N/A,4488653949,340565550,0,340565550,63.1526,7.5365,446.7074,-1380.2209,
600696.SH,ƥ͹ƥ,2015-04-14,13.18,13.7,14.37,13.3,13.44,45318692,618445081,0.26,1.9727,13.6466,13.3069,4577200992,N/A,4577200992,340565550,0,340565550,64.3984,7.6852,455.5196,-1407.4485,
600696.SH,ƥ͹ƥ,2015-04-15,13.44,13.44,13.44,13.44,13.44,N/A,N/A,0,0,N/A,N/A,4577200992,N/A,4577200992,340565550,0,340565550,64.3984,7.6852,455.5196,-1407.4485,
600696.SH,ƥ͹ƥ,2015-04-16,13.44,13.44,13.44,13.44,13.44,N/A,N/A,0,0,N/A,N/A,4577200992,N/A,4577200992,340565550,0,340565550,64.3984,7.6852,455.5196,-1407.4485,
600696.SH,ƥ͹ƥ,2015-04-17,13.44,13.44,13.44,13.44,13.44,N/A,N/A,0,0,N/A,N/A,4577200992,N/A,4577200992,340565550,0,340565550,64.3984,7.6852,455.5196,-1407.4485,
600696.SH,ƥ͹ƥ,2015-04-20,13.44,13.44,13.44,13.44,13.44,N/A,N/A,0,0,N/A,N/A,4577200992,N/A,4577200992,340565550,0,340565550,64.3984,7.6852,455.5196,-1407.4485,
600696.SH,ƥ͹ƥ,2015-04-21,13.44,13.44,13.44,13.44,13.44,N/A,N/A,0,0,N/A,N/A,4577200992,N/A,4577200992,340565550,0,340565550,64.3984,7.6852,455.5196,-1407.4485,
600696.SH,ƥ͹ƥ,2015-04-22,13.44,13.44,13.44,13.44,13.44,N/A,N/A,0,0,N/A,N/A,4577200992,N/A,4577200992,340565550,0,340565550,64.3984,7.6852,455.5196,-1407.4485,
600696.SH,ƥ͹ƥ,2015-04-23,13.44,13.44,13.44,13.44,13.44,N/A,N/A,0,0,N/A,N/A,4577200992,N/A,4577200992,340565550,0,340565550,64.3984,7.6852,455.5196,-1407.4485,
600696.SH,ƥ͹ƥ,2015-04-24,13.44,13.44,13.44,13.44,13.44,N/A,N/A,0,0,N/A,N/A,4577200992,N/A,4577200992,340565550,0,340565550,64.3984,7.6852,455.5196,-1407.4485,
600696.SH,ƥ͹ƥ,2015-04-27,13.44,13.44,13.44,13.44,13.44,N/A,N/A,0,0,N/A,N/A,4577200992,N/A,4577200992,340565550,0,340565550,64.3984,7.6852,455.5196,-1407.4485,
600696.SH,ƥ͹ƥ,2015-04-28,13.44,13.44,13.44,13.44,13.44,N/A,N/A,0,0,N/A,N/A,4577200992,N/A,4577200992,340565550,0,340565550,64.3984,7.6852,455.5196,-1407.4485,
600696.SH,ƥ͹ƥ,2015-04-29,13.44,12.1,13,12.1,12.64,53556874,662712713,-0.8,-5.9524,12.374,15.7259,4304748552,N/A,4304748552,340565550,0,340565550,60.5652,7.2277,428.4053,-1323.6718,
600696.SH,ƥ͹ƥ,2015-04-30,12.64,11.61,11.97,11.49,11.64,84026418,984937439,-1,-7.9114,11.7218,24.6726,3964183002,N/A,3964183002,340565550,0,340565550,55.7736,6.6559,394.5125,-1218.9509,
600696.SH,ƥ͹ƥ,2015-05-04,11.64,11.52,11.62,11.11,11.51,49267505,560997915,-0.13,-1.1168,11.3868,14.4664,3919909480.5,N/A,3919909480.5,340565550,0,340565550,55.1507,6.5816,390.1064,-1205.3372,
600696.SH,ƥ͹ƥ,2015-05-05,11.51,11.41,11.89,11.3,11.39,41446360,480009674,-0.12,-1.0426,11.5815,12.1699,3879041614.5,N/A,3879041614.5,340565550,0,340565550,54.5757,6.5129,386.0393,-1192.7706,
600696.SH,ƥ͹ƥ,2015-05-06,11.39,11.54,11.62,10.9,11.04,26350993,298812355,-0.35,-3.0729,11.3397,7.7374,3759843672,N/A,3759843672,340565550,0,340565550,52.8987,6.3128,374.1768,-1156.1184,
600696.SH,ƥ͹ƥ,2015-05-07,11.04,11.04,11.1,10.5,10.96,25147283,269944470,-0.08,-0.7246,10.7345,7.384,3732598428,N/A,3732598428,340565550,0,340565550,52.5154,6.2671,371.4654,-1147.7407,
600696.SH,ƥ͹ƥ,2015-05-08,10.96,10.96,10.96,10.96,10.96,N/A,N/A,0,0,N/A,N/A,3732598428,N/A,3732598428,340565550,0,340565550,52.5154,6.2671,371.4654,-1147.7407,
600696.SH,ƥ͹ƥ,2015-05-11,10.96,12.06,12.06,12.06,12.06,2766494,33363918,1.1,10.0365,12.06,0.8123,4107220533,N/A,4107220533,340565550,0,340565550,57.7861,6.8961,408.7475,-1262.9336,
600696.SH,ƥ͹ƥ,2015-05-12,12.06,13.27,13.27,13.27,13.27,1740508,23096541,1.21,10.0332,13.27,0.5111,4519304848.5,N/A,4519304848.5,340565550,0,340565550,63.5839,7.588,449.7578,-1389.6459,
600696.SH,ƥ͹ƥ,2015-05-13,13.27,13.27,13.27,13.27,13.27,N/A,N/A,0,0,N/A,N/A,4519304848.5,N/A,4519304848.5,340565550,0,340565550,63.5839,7.588,449.7578,-1389.6459,
600696.SH,ƥ͹ƥ,2015-05-14,13.27,13.27,13.27,13.27,13.27,N/A,N/A,0,0,N/A,N/A,4519304848.5,N/A,4519304848.5,340565550,0,340565550,63.5839,7.588,449.7578,-1389.6459,
600696.SH,ƥ͹ƥ,2015-05-15,13.27,13.27,13.27,13.27,13.27,N/A,N/A,0,0,N/A,N/A,4519304848.5,N/A,4519304848.5,340565550,0,340565550,63.5839,7.588,449.7578,-1389.6459,
600696.SH,ƥ͹ƥ,2015-05-18,13.27,13.27,13.27,13.27,13.27,N/A,N/A,0,0,N/A,N/A,4519304848.5,N/A,4519304848.5,340565550,0,340565550,63.5839,7.588,449.7578,-1389.6459,
600696.SH,ƥ͹ƥ,2015-05-19,13.27,13.27,13.27,13.27,13.27,N/A,N/A,0,0,N/A,N/A,4519304848.5,N/A,4519304848.5,340565550,0,340565550,63.5839,7.588,449.7578,-1389.6459,
600696.SH,ƥ͹ƥ,2015-05-20,13.27,13.27,13.27,13.27,13.27,N/A,N/A,0,0,N/A,N/A,4519304848.5,N/A,4519304848.5,340565550,0,340565550,63.5839,7.588,449.7578,-1389.6459,
600696.SH,ƥ͹ƥ,2015-05-21,13.27,13.27,13.27,13.27,13.27,N/A,N/A,0,0,N/A,N/A,4519304848.5,N/A,4519304848.5,340565550,0,340565550,63.5839,7.588,449.7578,-1389.6459,
600696.SH,ƥ͹ƥ,2015-05-22,13.27,13.27,13.27,13.27,13.27,N/A,N/A,0,0,N/A,N/A,4519304848.5,N/A,4519304848.5,340565550,0,340565550,63.5839,7.588,449.7578,-1389.6459,
600696.SH,ƥ͹ƥ,2015-05-25,13.27,13.27,13.27,13.27,13.27,N/A,N/A,0,0,N/A,N/A,4519304848.5,N/A,4519304848.5,340565550,0,340565550,63.5839,7.588,449.7578,-1389.6459,
600696.SH,ƥ͹ƥ,2015-05-26,13.27,13.27,13.27,13.27,13.27,N/A,N/A,0,0,N/A,N/A,4519304848.5,N/A,4519304848.5,340565550,0,340565550,63.5839,7.588,449.7578,-1389.6459,
600696.SH,ƥ͹ƥ,2015-05-27,13.27,13.27,13.27,13.27,13.27,N/A,N/A,0,0,N/A,N/A,4519304848.5,N/A,4519304848.5,340565550,0,340565550,63.5839,7.588,449.7578,-1389.6459,
600696.SH,ƥ͹ƥ,2015-05-28,13.27,14.6,14.6,14.6,14.6,3840288,56068205,1.33,10.0226,14.6,1.1276,4972257030,N/A,4972257030,340565550,0,340565550,69.9566,8.3485,494.8353,-1528.9247,
600696.SH,ƥ͹ƥ,2015-05-29,14.6,16.06,16.06,15.91,16.06,30107347,483440178,1.46,10,16.0572,8.8404,5469482733,N/A,5469482733,340565550,0,340565550,76.9523,9.1833,544.3188,-1681.8171,
600696.SH,ƥ͹ƥ,2015-06-01,16.06,17.67,17.67,17.67,17.67,5087617,89898192,1.61,10.0249,17.67,1.4939,6017793268.5,N/A,6017793268.5,340565550,0,340565550,84.6667,10.1039,598.8862,-1850.4177,
600696.SH,ƥ͹ƥ,2015-06-02,17.67,19.44,19.44,17.83,19.44,118768966,2276722561,1.77,10.017,19.1693,34.874,6620594292,N/A,6620594292,340565550,0,340565550,93.1477,11.116,658.8765,-2035.7736,
600696.SH,ƥ͹ƥ,2015-06-03,19.44,18.7,20.5,18.5,19.16,71939083,1400664271,-0.28,-1.4403,19.4701,21.1234,6525235938,N/A,6525235938,340565550,0,340565550,91.8061,10.9559,649.3865,-2006.4518,
600696.SH,ƥ͹ƥ,2015-06-04,19.16,18.96,21.08,18.51,21.08,64311582,1286395711,1.92,10.0209,20.0026,18.8838,7179121794,N/A,7179121794,340565550,0,340565550,101.0058,12.0538,714.4608,-2207.5159,
600696.SH,ƥ͹ƥ,2015-06-05,21.08,22.79,23.19,21.6,23.19,55327047,1250758611,2.11,10.0095,22.6066,16.2456,7897715104.5,N/A,7897715104.5,340565550,0,340565550,111.116,13.2603,785.9746,-2428.4768,
600696.SH,ƥ͹ƥ,2015-06-08,23.19,23.89,25.51,22,22.04,92060296,2187503332,-1.15,-4.959,23.7616,27.0316,7506064722,N/A,7506064722,340565550,0,340565550,105.6057,12.6028,746.9979,-2308.0479,
600696.SH,ƥ͹ƥ,2015-06-09,22.04,21.1,21.47,20.01,20.18,58279724,1206373707,-1.86,-8.4392,20.6997,17.1126,6872612799,N/A,6872612799,340565550,0,340565550,96.6935,11.5392,683.9572,-2113.2671,
600696.SH,ƥ͹ƥ,2015-06-10,20.18,19.89,22.2,19.82,22.2,35729310,754441624,2.02,10.0099,21.1155,10.4912,7560555210,N/A,7560555210,340565550,0,340565550,106.3724,12.6942,752.4207,-2324.8032,
600696.SH,ƥ͹ƥ,2015-06-11,22.2,23.19,23.9,22.16,23.4,62977312,1462441806,1.2,5.4054,23.2217,18.492,7969233870,N/A,7969233870,340565550,0,340565550,112.1222,13.3804,793.0921,-2450.4683,
600696.SH,ƥ͹ƥ,2015-06-12,23.4,23,24.9,22.66,23.4,50173384,1201797361,0,0,23.9529,14.7324,7969233870,N/A,7969233870,340565550,0,340565550,112.1222,13.3804,793.0921,-2450.4683,
600696.SH,ƥ͹ƥ,2015-06-15,23.4,22.68,23.86,21.88,22.61,36011319,822827778,-0.79,-3.3761,22.8491,10.574,7700187085.5,N/A,7700187085.5,340565550,0,340565550,108.3369,12.9287,766.3168,-2367.7388,
600696.SH,ƥ͹ƥ,2015-06-16,22.61,22.61,22.61,22.61,22.61,N/A,N/A,0,0,N/A,N/A,7700187085.5,N/A,7700187085.5,340565550,0,340565550,108.3369,12.9287,766.3168,-2367.7388,
600696.SH,ƥ͹ƥ,2015-06-17,22.61,22.61,22.61,22.61,22.61,N/A,N/A,0,0,N/A,N/A,7700187085.5,N/A,7700187085.5,340565550,0,340565550,108.3369,12.9287,766.3168,-2367.7388,
600696.SH,ƥ͹ƥ,2015-06-18,22.61,22.61,22.61,22.61,22.61,N/A,N/A,0,0,N/A,N/A,7700187085.5,N/A,7700187085.5,340565550,0,340565550,108.3369,12.9287,766.3168,-2367.7388,
600696.SH,ƥ͹ƥ,2015-06-19,22.61,20.35,20.35,20.35,20.35,2968700,60413045,-2.26,-9.9956,20.35,0.8717,6930508942.5,N/A,6930508942.5,340565550,0,340565550,97.508,11.6364,689.719,-2131.0696,
600696.SH,ƥ͹ƥ,2015-06-23,20.35,18.32,18.32,18.32,18.32,1941200,35562784,-2.03,-9.9754,18.32,0.57,6239160876,N/A,6239160876,340565550,0,340565550,87.7812,10.4756,620.9166,-1918.4862,
600696.SH,ƥ͹ƥ,2015-06-24,18.32,16.8,18.88,16.75,17.58,63960836,1125730161,-0.74,-4.0393,17.6003,18.7808,5987142369,N/A,5987142369,340565550,0,340565550,84.2354,10.0525,595.8359,-1840.9928,
600696.SH,ƥ͹ƥ,2015-06-25,17.58,17.08,17.55,15.82,15.82,43660439,733168050,-1.76,-10.0114,16.7925,12.82,5387747001,N/A,5387747001,340565550,0,340565550,75.8023,9.0461,536.1845,-1656.6841,
600696.SH,ƥ͹ƥ,2015-06-26,15.82,15,15,14.24,14.24,41490568,595798828,-1.58,-9.9874,14.3599,12.1828,4849653432,N/A,4849653432,340565550,0,340565550,68.2317,8.1426,482.6339,-1491.2251,
600696.SH,ƥ͹ƥ,2015-06-29,14.24,14.2,14.49,12.82,12.83,47439293,638788282,-1.41,-9.9017,13.4654,13.9296,4369456006.5,N/A,4369456006.5,340565550,0,340565550,61.4756,7.3364,434.8449,-1343.5687,
600696.SH,ƥ͹ƥ,2015-06-30,12.83,12.43,13.88,11.61,13.72,48079587,610325913,0.89,6.9369,12.6941,14.1176,4672559346,N/A,4672559346,340565550,0,340565550,65.74,7.8453,465.0096,-1436.7703,
600696.SH,ƥ͹ƥ,2015-07-01,13.72,13.3,14.1,12.35,12.35,36899254,494453651,-1.37,-9.9854,13.4001,10.8347,4205984542.5,N/A,4205984542.5,340565550,0,340565550,59.1756,7.0619,418.5764,-1293.3027,
600696.SH,ƥ͹ƥ,2015-07-02,12.35,12.02,12.17,11.12,11.12,30095864,345790530,-1.23,-9.9595,11.4896,8.837,3787088916,N/A,3787088916,340565550,0,340565550,53.282,6.3586,376.8882,-1164.496,
600696.SH,ƥ͹ƥ,2015-07-03,11.12,10.4,10.98,10.01,10.01,29208388,298125917,-1.11,-9.982,10.2069,8.5764,3409061155.5,N/A,3409061155.5,340565550,0,340565550,47.9634,5.7238,339.2672,-1048.2559,
600696.SH,ƥ͹ƥ,2015-07-06,10.01,11,11,9.01,9.01,37666513,365445676,-1,-9.99,9.7021,11.06,3068495605.5,N/A,3068495605.5,340565550,0,340565550,43.1719,5.152,305.3744,-943.535,
600696.SH,ƥ͹ƥ,2015-07-07,9.01,8.5,8.5,8.11,8.11,12394043,101575898,-0.9,-9.9889,8.1955,3.6393,2761986610.5,N/A,2761986610.5,340565550,0,340565550,38.8595,4.6374,274.8708,-849.2862,
600696.SH,ƥ͹ƥ,2015-07-08,8.11,8.11,8.11,8.11,8.11,N/A,N/A,0,0,N/A,N/A,2761986610.5,N/A,2761986610.5,340565550,0,340565550,38.8595,4.6374,274.8708,-849.2862,
600696.SH,ƥ͹ƥ,2015-07-09,8.11,8.11,8.11,8.11,8.11,N/A,N/A,0,0,N/A,N/A,2761986610.5,N/A,2761986610.5,340565550,0,340565550,38.8595,4.6374,274.8708,-849.2862,
600696.SH,ƥ͹ƥ,2015-07-10,8.11,8.11,8.11,8.11,8.11,N/A,N/A,0,0,N/A,N/A,2761986610.5,N/A,2761986610.5,340565550,0,340565550,38.8595,4.6374,274.8708,-849.2862,
600696.SH,ƥ͹ƥ,2015-07-13,8.11,8.92,8.92,8.92,8.92,10389347,92672975,0.81,9.9877,8.92,3.0506,3037844706,N/A,3037844706,340565550,0,340565550,42.7406,5.1006,302.324,-934.1101,
600696.SH,ƥ͹ƥ,2015-07-14,8.92,9.81,9.81,9.81,9.81,1192050,11694011,0.89,9.9776,9.81,0.35,3340948045.5,N/A,3340948045.5,340565550,0,340565550,47.0051,5.6095,332.4886,-1027.3116,
600696.SH,ƥ͹ƥ,2015-07-15,9.81,10.79,10.79,9.82,10.01,67793358,707857897,0.2,2.0387,10.4414,19.9061,3409061155.5,N/A,3409061155.5,340565550,0,340565550,47.9634,5.7238,339.2672,-1048.2559,
600696.SH,ƥ͹ƥ,2015-07-16,10.01,9.39,11.01,9.28,11.01,53462595,572461900,1,9.99,10.7077,15.6982,3749626705.5,N/A,3749626705.5,340565550,0,340565550,52.755,6.2957,373.16,-1152.9767,
600696.SH,ƥ͹ƥ,2015-07-17,11.01,11.2,12.11,10.88,12.11,29900460,347136029,1.1,9.9909,11.6097,8.7796,4124248810.5,N/A,4124248810.5,340565550,0,340565550,58.0257,6.9247,410.4421,-1268.1697,
600696.SH,ƥ͹ƥ,2015-07-20,12.11,12.95,13.32,12.72,13.32,24968833,329635322,1.21,9.9917,13.2019,7.3316,4536333126,N/A,4536333126,340565550,0,340565550,63.8234,7.6165,451.4524,-1394.882,
